id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,distance
id2181647,2,4/12/16 22:49,4/12/16 23:05,6,-73.8635788,40.7696228,-73.95186615,40.71255875,N,999,6.075064974
id2791249,1,3/5/16 20:13,3/5/16 20:22,2,-73.97386932,40.76298523,-73.95278168,40.77492142,N,526,1.377603791
id3409823,1,5/18/16 20:23,5/18/16 20:31,1,-73.96958923,40.78547668,-73.95288849,40.77672958,N,474,1.062403906
id0950026,2,4/11/16 22:50,4/11/16 23:02,6,-73.97834778,40.76200104,-73.97868347,40.74116135,N,719,1.439990706
id0586820,1,3/21/16 6:17,3/21/16 6:31,1,-73.97409058,40.79403305,-73.98069763,40.75369644,N,810,2.808349949
id2242375,1,2/4/16 17:47,2/4/16 17:53,1,-73.98545074,40.75804138,-73.98581696,40.75235748,N,315,0.393187031
id3040425,2,1/10/16 15:48,1/10/16 15:58,3,-73.99633026,40.71595383,-73.99602509,40.72453308,N,595,0.592984293
id3057540,1,3/26/16 18:05,3/26/16 18:17,1,-73.96194458,40.76205063,-73.97756958,40.76338196,N,726,0.822855692
id2534451,2,4/26/16 14:55,4/26/16 15:02,5,-73.96163177,40.77993011,-73.96376801,40.77426147,N,428,0.407301328
id0013035,1,3/8/16 15:19,3/8/16 15:31,3,-73.98693848,40.72243118,-74.01342773,40.71379852,N,701,1.509980298
id2173253,2,2/27/16 12:00,2/27/16 12:05,1,-73.98278809,40.7820816,-73.98947144,40.77212906,N,281,0.771456768
id3917892,2,1/31/16 3:55,1/31/16 4:29,1,-73.98544312,40.72771835,-73.95644379,40.74768066,N,2069,2.05115722
id1665718,1,4/7/16 5:59,4/7/16 6:16,1,-73.99069977,40.70354462,-73.86186981,40.76843643,N,1034,8.099006116
id3998777,2,1/29/16 23:16,1/29/16 23:19,2,-73.99416351,40.75109863,-73.99498749,40.76016998,N,219,0.628251653
id3942075,2,5/3/16 11:39,5/3/16 11:48,1,-73.96421051,40.76475143,-73.97383881,40.76351547,N,564,0.511049358
id0286915,2,3/17/16 7:56,3/17/16 8:22,1,-73.99616241,40.73777771,-73.97834015,40.76066208,N,1584,1.835841936
id2677528,2,6/21/16 9:09,6/21/16 9:13,1,-73.9613266,40.77407074,-73.95397186,40.78062057,N,210,0.594035902
id1348807,2,3/17/16 22:24,3/17/16 22:44,1,-73.99208069,40.74879074,-73.99259949,40.71422958,N,1198,2.388099996
id0638983,1,6/26/16 5:37,6/26/16 5:59,1,-73.77714539,40.64637756,-73.92459106,40.76045227,N,1311,11.03490313
id3431359,1,5/27/16 3:09,5/27/16 3:16,1,-73.98964691,40.71887589,-73.94929504,40.71376038,N,406,2.14254918
id2384617,1,3/23/16 13:48,3/23/16 14:04,1,-73.97961426,40.75259781,-73.98114014,40.73707962,N,999,1.075174429
id2696862,1,5/20/16 3:00,5/20/16 3:17,2,-73.97497559,40.74998856,-73.91809845,40.77386856,N,986,3.403275971
id1168651,1,3/10/16 5:42,3/10/16 6:03,1,-73.96882629,40.76462936,-73.86516571,40.77064514,N,1261,5.440334727
id1177409,2,4/27/16 13:17,4/27/16 14:03,1,-73.97439575,40.76243973,-73.7841568,40.64347076,N,2796,12.91750937
id3778037,2,6/17/16 3:19,6/17/16 3:27,1,-73.98622131,40.73851776,-73.99808502,40.73296356,N,439,0.730102672
id1011514,2,1/7/16 17:01,1/7/16 17:06,1,-74.00399017,40.70748901,-73.99227905,40.71267319,N,303,0.710289607
id3583482,1,1/20/16 23:26,1/20/16 23:29,1,-73.99187469,40.74488831,-73.98659515,40.74013138,N,178,0.429429021
id3063766,2,4/19/16 10:01,4/19/16 10:18,5,-73.96965027,40.76340485,-73.95426178,40.78416824,N,1018,1.645124995
id1543866,2,4/25/16 12:07,4/25/16 12:20,5,-73.97827148,40.729599,-73.99211121,40.742939,N,741,1.172401221
id3466092,2,5/27/16 13:37,5/27/16 13:48,1,-73.94432831,40.77574158,-73.94979095,40.78469849,N,675,0.681668735
id3695366,1,4/17/16 0:15,4/17/16 0:19,2,-73.98202515,40.76868439,-73.97732544,40.78009796,N,265,0.826051885
id2646741,1,3/19/16 23:13,3/19/16 23:19,1,-73.99861908,40.74518204,-74.00182343,40.7509346,N,367,0.431405051
id3756855,2,1/8/16 2:26,1/8/16 2:35,1,-73.91074371,40.76883698,-73.93432617,40.71644211,N,528,3.824838309
id0024634,1,1/15/16 13:06,1/15/16 13:09,1,-73.95627594,40.78070831,-73.96174622,40.77357483,N,209,0.569950928
id0036733,2,6/15/16 7:36,6/15/16 7:52,5,-73.99060059,40.771595,-73.98267365,40.74271011,N,975,2.038418483
id3039165,2,4/2/16 9:33,4/2/16 9:38,6,-73.94970703,40.78456116,-73.95147705,40.79106903,N,322,0.45908527
id1027345,1,4/17/16 23:29,4/17/16 23:35,1,-73.99139404,40.74981689,-73.98680115,40.74688339,N,406,0.314449304
id2611594,2,2/20/16 14:10,2/20/16 14:18,2,-73.96336365,40.76586533,-73.97719574,40.7648201,N,504,0.727435377
id3391930,2,1/31/16 8:58,1/31/16 9:31,5,-73.79029846,40.64693069,-73.98743439,40.76951218,N,1997,13.35444113
id0470957,1,4/25/16 9:11,4/25/16 9:21,1,-74.00642395,40.74453354,-73.99984741,40.73839569,N,584,0.546237074
id2259440,2,6/10/16 20:43,6/10/16 20:50,1,-73.97743225,40.75801849,-73.9882431,40.7434082,N,399,1.157254325
id2049280,2,5/26/16 23:52,5/27/16 0:01,2,-73.99304962,40.72718048,-73.98026276,40.73902893,N,561,1.057532086
id1685043,1,6/20/16 19:35,6/20/16 19:39,1,-73.97534943,40.75242615,-73.97503662,40.74172974,N,228,0.739231915
id3192217,2,4/10/16 16:15,4/10/16 16:22,6,-74.00849915,40.73445129,-74.01117706,40.71583939,N,405,1.293580388
id3624726,2,5/12/16 19:42,5/12/16 19:47,6,-73.98976898,40.74134827,-73.99091339,40.73426819,N,323,0.492841472
id1712367,1,6/15/16 12:26,6/15/16 12:50,1,-73.97801208,40.75498962,-74.00260162,40.76062012,N,1443,1.344446682
id3703142,2,1/2/16 13:15,1/2/16 13:21,1,-73.97872925,40.7908287,-73.96050262,40.81642914,N,378,2.009335441
id3853542,1,2/2/16 12:52,2/2/16 12:57,1,-73.96655273,40.77037811,-73.96556854,40.7657547,N,269,0.323571655
id1618934,2,3/20/16 14:49,3/20/16 15:00,1,-73.99555206,40.73933029,-73.99820709,40.72705078,N,671,0.859744149
id0779110,2,4/26/16 21:24,4/26/16 21:49,3,-73.99569702,40.73349762,-73.97648621,40.67033005,N,1537,4.478958915
id2489967,2,4/2/16 22:53,4/2/16 23:01,2,-73.9889679,40.73147964,-73.9983902,40.72954941,N,484,0.51104199
id0349599,1,5/18/16 20:51,5/18/16 21:07,1,-73.99010468,40.75699997,-73.97237396,40.79314041,N,953,2.663830984
id2946169,1,5/30/16 16:06,5/30/16 16:12,1,-73.97789764,40.74163818,-73.98662567,40.74543381,N,325,0.526808912
id0868206,2,3/1/16 18:08,3/1/16 18:13,5,-73.97920227,40.74922943,-73.97489166,40.74433899,N,282,0.406309668
id1039791,2,2/19/16 19:08,2/19/16 19:15,1,-74.01293945,40.70943069,-74.00514984,40.71891022,N,427,0.771628679
id3911930,1,1/15/16 14:41,1/15/16 14:55,1,-73.98970032,40.73434448,-73.97306824,40.75266266,N,799,1.536210129
id3207855,2,1/24/16 9:28,1/24/16 9:39,1,-73.97850037,40.7532692,-73.98297882,40.75651932,N,636,0.324607139
id0768657,1,3/11/16 17:13,3/11/16 17:20,1,-74.00881958,40.7186203,-74.00634766,40.72947311,N,423,0.760946243
id3587318,2,3/5/16 19:41,3/5/16 20:08,1,-73.99061584,40.71914291,-73.98389435,40.76212311,N,1575,2.99041872
id0985246,2,1/14/16 7:28,1/14/16 7:32,1,-73.95101929,40.78239822,-73.93647766,40.80406189,N,246,1.679002093
id3852782,2,4/21/16 23:53,4/22/16 0:12,1,-73.98959351,40.74732971,-73.96391296,40.80783081,N,1133,4.390854412
id2566434,1,5/30/16 20:36,5/30/16 21:02,1,-73.97612762,40.75400925,-73.96753693,40.68632507,N,1543,4.698112675
id1215691,1,5/2/16 8:54,5/2/16 9:01,1,-73.99131012,40.75019073,-73.98174286,40.75374222,N,399,0.557651574
id3021082,2,3/19/16 15:51,3/19/16 16:33,1,-73.78413391,40.64860535,-73.98126984,40.74662018,N,2531,12.34924735
id3507378,1,1/4/16 18:30,1/4/16 18:35,1,-73.99226379,40.7291069,-73.99977112,40.73773575,N,301,0.714100342
id2709515,1,1/22/16 21:56,1/22/16 22:02,1,-73.96716309,40.75682068,-73.9710083,40.74609375,N,342,0.768000229
id0244818,1,5/4/16 8:12,5/4/16 8:15,1,-73.98384094,40.74953079,-73.99332428,40.73995972,N,203,0.82689135
id1381253,1,6/26/16 19:58,6/26/16 20:04,1,-74.0112915,40.7033844,-73.9992981,40.71599197,N,400,1.073956354
id3154427,2,5/8/16 17:06,5/8/16 17:13,1,-73.95549011,40.77679825,-73.9567337,40.76697159,N,377,0.682067732
id2570813,2,2/18/16 20:27,2/18/16 20:37,6,-73.98343658,40.75521851,-73.98117828,40.78179932,N,605,1.840354541
id2886671,2,3/14/16 16:57,3/14/16 17:05,5,-73.97950745,40.78534698,-73.97026825,40.79909134,N,444,1.065551126
id1147127,2,4/6/16 8:33,4/6/16 8:55,2,-73.97702026,40.79021835,-73.96219635,40.77210617,N,1275,1.472267466
id2003451,1,4/14/16 3:21,4/14/16 3:22,1,-73.9937973,40.74676132,-73.99623871,40.74331284,N,28,0.270377238
id2504818,2,5/25/16 11:47,5/25/16 12:10,1,-73.99067688,40.74586868,-73.96349335,40.7547493,N,1336,1.549517135
id3846142,1,2/29/16 8:46,2/29/16 9:17,1,-73.78035736,40.64575195,-73.88581848,40.77318954,N,1898,10.39415024
id0982778,1,2/3/16 13:14,2/3/16 13:33,1,-73.96104431,40.77514648,-73.9757843,40.75481033,N,1172,1.602895997
id2393389,1,4/2/16 13:05,4/2/16 13:15,1,-73.99043274,40.74652863,-73.97655487,40.76520538,N,554,1.480811708
id2925497,2,6/14/16 15:56,6/14/16 16:46,6,-73.87107086,40.77378082,-73.98240662,40.76171875,N,2978,5.885363353
id0717426,2,4/13/16 17:33,4/13/16 17:39,1,-73.98047638,40.72606277,-73.98679352,40.73564529,N,392,0.740106175
id2035006,2,1/21/16 23:58,1/22/16 0:16,1,-73.98963165,40.70191956,-73.96308136,40.7634201,N,1063,4.470868329
id1493466,1,2/15/16 17:01,2/15/16 17:24,2,-73.95383453,40.78816223,-73.99653625,40.75309372,N,1372,3.295997888
id0372446,2,4/25/16 17:01,4/25/16 17:19,1,-73.97437286,40.76351929,-73.99759674,40.72557831,N,1106,2.88964067
id3657839,1,4/1/16 12:36,4/1/16 13:08,1,-73.9578476,40.76276016,-73.98574066,40.75817108,N,1927,1.493806727
id0075929,1,4/7/16 19:40,4/7/16 19:46,1,-73.99186707,40.7384758,-73.99363708,40.73050308,N,351,0.558601959
id3020451,1,6/5/16 11:22,6/5/16 11:46,1,-73.96561432,40.79537582,-73.9826889,40.76230621,N,1393,2.453319902
id1068741,1,2/5/16 19:49,2/5/16 20:04,1,-73.99355316,40.75207138,-73.98466492,40.73287582,N,916,1.405533399
id0681189,2,6/14/16 2:22,6/14/16 2:44,1,-73.97981262,40.74338913,-73.92516327,40.7686615,N,1352,3.351117401
id2874339,1,6/21/16 19:16,6/21/16 19:28,1,-73.99206543,40.75020599,-73.98633575,40.75371552,N,677,0.385665436
id1915421,1,1/1/16 4:39,1/1/16 4:48,2,-73.99317169,40.72440338,-74.00248718,40.75002289,N,533,1.836090573
id0225533,2,4/19/16 4:27,4/19/16 4:30,6,-73.98247528,40.76276398,-73.97925568,40.76546097,N,149,0.251220761
id2984635,1,3/24/16 14:43,3/24/16 15:08,1,-73.99544525,40.68776321,-73.98641968,40.71827316,N,1499,2.160394751
id1555129,2,3/18/16 18:19,3/18/16 18:59,2,-73.99028778,40.7732811,-73.99067688,40.73149872,N,2446,2.886955457
id2806893,1,2/2/16 12:08,2/2/16 12:44,2,-73.97097015,40.74576569,-73.78276825,40.64894485,N,2119,11.91416469
id1963791,2,2/11/16 9:31,2/11/16 9:41,1,-74.00585938,40.74518204,-73.99344635,40.74067307,N,642,0.720623058
id1370359,2,6/24/16 16:41,6/24/16 16:49,3,-73.95683289,40.76665115,-73.96399689,40.76792908,N,474,0.385143323
id0099797,2,5/31/16 7:42,5/31/16 7:54,2,-73.98893738,40.75822067,-73.9851532,40.78144836,N,717,1.617048093
id1458576,1,5/11/16 1:42,5/11/16 1:48,1,-73.97029114,40.7522583,-73.991745,40.72224045,N,352,2.358626604
id0922418,1,1/8/16 15:13,1/8/16 15:16,1,-73.96844482,40.75082397,-73.96946716,40.75403976,N,173,0.228542244
id2599024,2,3/26/16 0:05,3/26/16 0:14,1,-73.97911835,40.74021912,-73.95561218,40.76831055,N,509,2.298008165
id0843111,1,1/3/16 17:54,1/3/16 18:16,3,-73.98885345,40.76355362,-74.00235748,40.71966934,N,1340,3.113429171
id2977583,1,1/8/16 5:47,1/8/16 6:07,1,-73.98278046,40.7773819,-73.87136841,40.77418518,N,1196,5.833526503
id2764768,1,2/5/16 23:29,2/5/16 23:37,2,-73.98590088,40.76391602,-73.99005127,40.75642395,N,463,0.561376451
id1247181,1,4/14/16 20:13,4/14/16 20:22,1,-73.99927521,40.74433136,-74.00353241,40.74371719,N,518,0.226857507
id1154914,1,2/19/16 10:32,2/19/16 10:38,4,-73.97123718,40.75534058,-73.96533966,40.76678848,N,399,0.849057194
id2764371,2,6/21/16 19:29,6/21/16 19:47,5,-73.98851013,40.73704147,-73.95626831,40.77257919,N,1079,2.979386565
id0430276,2,1/2/16 5:29,1/2/16 5:37,1,-73.94467926,40.79447174,-73.98002625,40.7550354,N,491,3.293174534
id0339604,1,5/9/16 21:13,5/9/16 21:20,1,-74.00559998,40.75087738,-74.00604248,40.73390961,N,454,1.1725885
id2620157,2,1/22/16 1:50,1/22/16 1:56,1,-73.98808289,40.75460052,-74.00388336,40.73157883,N,376,1.792843452
id0205445,2,3/2/16 15:51,3/2/16 15:56,1,-73.96340942,40.76613617,-73.95387268,40.77959061,N,326,1.055076483
id1988188,2,2/6/16 12:29,2/6/16 12:50,1,-73.96215057,40.77932358,-73.99911499,40.73171234,N,1284,3.816344788
id1670977,2,3/23/16 10:08,3/23/16 10:30,1,-73.98242188,40.73152924,-73.96276093,40.76169968,N,1310,2.324785182
id2558772,2,3/7/16 21:09,3/7/16 21:12,2,-73.98828888,40.73162079,-73.98220062,40.7399292,N,162,0.65661076
id2638119,2,3/30/16 9:10,3/30/16 9:18,1,-73.97962952,40.74893188,-73.98661041,40.75043869,N,473,0.379942552
id2138079,1,4/20/16 8:03,4/20/16 8:12,1,-73.975914,40.74447632,-73.97360229,40.75782776,N,502,0.930396973
id1941805,1,6/4/16 18:39,6/4/16 19:05,1,-73.96927643,40.76953125,-73.9907608,40.75512314,N,1528,1.501722877
id0270314,1,4/26/16 15:59,4/26/16 16:08,1,-73.98973846,40.74725723,-73.97949219,40.75233841,N,513,0.641008639
id2164180,2,5/26/16 13:27,5/26/16 13:54,1,-73.97272491,40.74062347,-73.86470032,40.77030563,N,1610,6.014295922
id1889454,1,5/9/16 21:58,5/9/16 22:17,1,-73.97133636,40.75508499,-73.99398041,40.74616623,N,1093,1.335862065
id3834193,2,4/30/16 18:56,4/30/16 19:03,2,-73.98226166,40.775177,-73.97930908,40.78700638,N,364,0.831800714
id0208088,2,4/7/16 12:49,4/7/16 12:59,1,-73.97145081,40.7606163,-73.98065186,40.75598145,N,571,0.578307796
id0589178,1,4/28/16 14:51,4/28/16 15:12,1,-73.99354553,40.74987411,-73.97344208,40.75563431,N,1271,1.124977558
id3774974,1,5/11/16 6:22,5/11/16 6:30,3,-73.99051666,40.75094986,-74.0069809,40.71805191,N,453,2.430982349
id3145472,2,4/24/16 18:22,4/24/16 18:27,1,-73.96833038,40.76248169,-73.98205566,40.74840164,N,329,1.209319117
id0219415,2,3/5/16 22:37,3/5/16 22:52,2,-73.95580292,40.77623367,-73.98889923,40.77152634,N,873,1.762005749
id0655149,2,1/11/16 9:02,1/11/16 9:19,1,-73.98755646,40.75697708,-73.9970932,40.72510529,N,1019,2.258011087
id2605893,2,4/30/16 23:30,4/30/16 23:34,2,-73.99331665,40.76241684,-73.98446655,40.77468109,N,252,0.965670181
id1011103,2,1/24/16 23:51,1/24/16 23:56,1,-73.99378204,40.74625015,-73.99983215,40.73113632,N,276,1.091241788
id1662280,1,1/2/16 2:39,1/2/16 2:42,1,-73.98590851,40.76241684,-73.98622894,40.77243042,N,174,0.692074713
id3318742,1,6/17/16 15:29,6/17/16 15:30,1,-73.98870087,40.74854279,-73.98831177,40.7490387,N,88,0.039860261
id3517755,2,6/14/16 14:47,6/14/16 14:50,4,-73.96546173,40.76861954,-73.96185303,40.77622986,N,196,0.558698599
id1037659,2,1/26/16 20:06,1/26/16 20:13,1,-74.00546265,40.7182312,-73.99550629,40.73522186,N,440,1.284491223
id3857049,2,6/5/16 2:35,6/5/16 2:51,1,-74.00524902,40.73540878,-73.9814682,40.73273087,N,967,1.258723287
id1482592,2,3/15/16 10:00,3/15/16 10:05,1,-73.96479034,40.76964951,-73.95368958,40.77082825,N,305,0.586548458
id2081779,2,4/18/16 7:46,4/18/16 7:51,1,-73.95960999,40.77093887,-73.9588623,40.76523209,N,294,0.396236817
id0937132,2,6/13/16 19:37,6/13/16 19:59,1,-73.98764038,40.70050812,-73.98323059,40.67282867,N,1349,1.926370392
id1014029,2,1/14/16 23:43,1/14/16 23:44,2,-73.95552063,40.77246094,-73.95111847,40.7745018,N,108,0.27007414
id1832482,1,3/17/16 17:44,3/17/16 17:53,1,-73.96063995,40.76163101,-73.96912384,40.75374222,N,526,0.703026029
id1636920,1,4/19/16 6:55,4/19/16 7:06,1,-73.99611664,40.73297882,-73.9889679,40.76941681,N,685,2.545275823
id3070742,1,3/10/16 19:04,3/10/16 19:17,2,-73.98901367,40.74486923,-73.99327087,40.75443268,N,792,0.697332736
id0137916,1,3/30/16 22:36,3/30/16 22:46,3,-73.98005676,40.76479721,-73.96352386,40.77521896,N,610,1.125580399
id0047520,1,3/13/16 21:11,3/13/16 21:17,1,-73.98712158,40.74465179,-74.00773621,40.73288345,Y,370,1.351237369
id3217064,2,4/19/16 14:17,4/19/16 14:35,1,-73.97059631,40.76202011,-73.99082184,40.74209976,N,1055,1.736394025
id2471935,1,2/21/16 20:24,2/21/16 20:31,1,-73.931633,40.75696564,-73.92156982,40.77650833,N,419,1.44932277
id2937821,2,4/13/16 12:03,4/13/16 12:17,5,-73.98168182,40.75571823,-73.97367859,40.76348877,N,820,0.680947033
id2901378,1,1/10/16 7:30,1/10/16 7:37,5,-73.96794128,40.7626915,-73.95608521,40.78392792,N,398,1.593048025
id1795815,2,1/29/16 14:56,1/29/16 15:17,1,-73.99584961,40.75230408,-74.00371552,40.72253418,N,1295,2.097718592
id1316348,1,1/12/16 13:31,1/12/16 13:42,1,-73.98423004,40.72164536,-73.98712158,40.73341751,N,704,0.827348017
id3510953,1,2/1/16 23:26,2/1/16 23:30,1,-73.98587799,40.73279953,-73.98724365,40.72531509,N,228,0.522045072
id2450259,2,3/6/16 22:17,3/6/16 22:27,1,-74.00537872,40.74108887,-73.98651123,40.73289871,N,553,1.138381455
id2961715,1,6/4/16 23:51,6/4/16 23:58,1,-73.92521667,40.70063019,-73.93762207,40.70489883,N,407,0.713594634
id3056246,2,4/3/16 2:02,4/3/16 2:12,1,-73.99284363,40.72437668,-74.00250244,40.74996185,N,594,1.83866501
id1680648,2,5/14/16 13:25,5/14/16 13:38,1,-73.97151947,40.75733948,-73.98140717,40.76277924,N,809,0.639562144
id0904564,1,1/28/16 17:50,1/28/16 17:58,1,-73.96609497,40.76458359,-73.95367432,40.76694107,N,433,0.670075172
id1656434,2,3/4/16 12:55,3/4/16 13:15,6,-73.96822357,40.76167679,-73.99764252,40.73933029,N,1179,2.180612608
id0359128,1,1/17/16 16:24,1/17/16 16:45,1,-73.87452698,40.77409363,-73.88913727,40.860672,N,1275,6.030573741
id0724280,1,4/24/16 23:27,4/24/16 23:40,1,-73.97677612,40.75127029,-73.99375153,40.74561691,N,734,0.970625834
id0664078,1,2/17/16 10:34,2/17/16 10:40,1,-73.97758484,40.78403473,-73.95969391,40.77500153,N,331,1.125042412
id1201332,2,6/14/16 10:28,6/14/16 10:45,2,-73.98890686,40.73659515,-73.9747467,40.75911331,N,1016,1.723388485
id3900200,1,5/29/16 21:28,5/29/16 21:50,3,-73.99777222,40.76390457,-74.01359558,40.70226288,N,1312,4.338854353
id0486743,2,5/31/16 19:28,5/31/16 19:39,1,-73.98928833,40.76826859,-73.99703979,40.74388123,N,670,1.733155056
id3661346,2,1/17/16 19:05,1/17/16 19:11,1,-73.98915863,40.74048996,-73.97801208,40.73419571,N,347,0.727778896
id2995233,1,4/23/16 17:08,4/23/16 17:13,2,-73.99358368,40.7359314,-73.99472046,40.74010086,N,300,0.294164811
id1785731,2,4/11/16 14:45,4/11/16 14:52,2,-73.95462799,40.76567078,-73.96038818,40.76974106,N,416,0.412245062
id3923319,2,5/7/16 10:24,5/7/16 10:33,1,-73.9789505,40.73649597,-73.99500275,40.74394226,N,556,0.985328679
id0873629,1,1/15/16 20:08,1/15/16 20:12,1,-73.97631836,40.75597763,-73.97857666,40.76296616,N,251,0.497114773
id3714865,2,1/21/16 10:56,1/21/16 11:10,1,-73.97615051,40.74430466,-74.00299835,40.72676086,N,821,1.856077671
id1677631,2,4/24/16 10:25,4/24/16 10:45,2,-74.0103302,40.71923065,-73.94102478,40.72342682,N,1212,3.640757728
id0096130,1,6/13/16 0:50,6/13/16 0:54,1,-73.98777008,40.72110367,-73.98538971,40.71790314,N,268,0.253848278
id3280291,1,5/22/16 17:23,5/22/16 17:39,2,-73.9872818,40.7224617,-74.00380707,40.72092438,N,964,0.871839746
id1658085,2,5/25/16 21:40,5/25/16 21:59,2,-73.97576141,40.74057007,-73.92678833,40.75514984,N,1137,2.754294159
id2814042,2,3/25/16 14:23,3/25/16 14:43,1,-73.99736023,40.72232437,-73.9776535,40.75781631,N,1173,2.660427949
id0119701,1,6/23/16 13:58,6/23/16 14:03,1,-73.95358276,40.76717377,-73.96425629,40.76738358,N,322,0.558724113
id2196500,2,1/7/16 16:47,1/7/16 16:59,1,-74.01200867,40.71429062,-73.9959259,40.75972748,N,737,3.250332372
id0331941,1,4/7/16 0:26,4/7/16 0:30,1,-74.00331879,40.73171234,-73.99589539,40.7387085,N,261,0.620250346
id3042913,2,5/19/16 23:36,5/19/16 23:45,1,-73.98988342,40.75669098,-73.97306061,40.75759125,N,488,0.882650983
id0130510,1,5/1/16 11:42,5/1/16 12:04,1,-73.95536041,40.78336334,-73.99633026,40.73969269,N,1309,3.701562973
id0754663,2,6/19/16 10:44,6/19/16 10:58,1,-73.96437836,40.7971611,-73.94824982,40.82913971,N,849,2.365008748
id3387860,1,4/3/16 20:38,4/3/16 20:47,4,-73.98477936,40.74806595,-73.99134827,40.75496292,N,522,0.587623967
id3864949,1,2/26/16 20:02,2/26/16 20:07,2,-73.95231628,40.77706146,-73.96289825,40.77486038,N,318,0.574178934
id2937775,2,3/12/16 7:27,3/12/16 7:33,1,-73.96621704,40.8039093,-73.94868469,40.79760361,N,363,1.015227866
id3134126,2,3/20/16 4:14,3/20/16 4:15,1,-73.96950531,40.75765228,-73.96950531,40.75765228,N,39,0
id2013001,1,4/15/16 11:25,4/15/16 11:40,1,-73.97970581,40.73299026,-73.97554016,40.75489807,N,903,1.52930975
id2180188,2,5/10/16 21:15,5/10/16 21:19,1,-74.00991058,40.71473694,-74.01699066,40.70773697,N,214,0.609438957
id0675553,1,6/9/16 22:18,6/9/16 22:43,1,-73.97070313,40.76747894,-74.01072693,40.72031403,N,1470,3.874181721
id3784821,1,6/26/16 2:51,6/26/16 3:01,1,-74.00434113,40.74240494,-74.00114441,40.72911072,N,568,0.933664185
id0032321,2,6/17/16 14:12,6/17/16 14:23,1,-73.98442841,40.74594879,-73.97454834,40.75922012,N,709,1.052729292
id0615390,2,5/5/16 21:00,5/5/16 21:09,1,-73.98323822,40.77125549,-73.96112823,40.76865387,N,549,1.170829789
id0737824,2,3/25/16 1:03,3/25/16 1:18,6,-73.99075317,40.7347908,-73.9962616,40.69850159,N,867,2.523882001
id3458614,2,2/5/16 21:43,2/5/16 21:51,2,-73.98497009,40.74214935,-73.98973846,40.72975159,N,455,0.892238165
id3677331,2,4/7/16 7:04,4/7/16 7:22,1,-73.97091675,40.78331375,-74.01363373,40.71403122,N,1061,5.283420543
id1414524,1,5/4/16 9:04,5/4/16 9:05,1,-73.79019165,40.64348221,-73.79019165,40.64348221,N,75,0
id1034489,1,4/13/16 13:07,4/13/16 13:22,1,-73.98344421,40.74655914,-73.98684692,40.76153564,N,923,1.04999049
id3655303,2,1/30/16 23:22,1/30/16 23:51,3,-73.99156952,40.7648735,-74.00502014,40.70736313,N,1781,4.035497661
id3002524,1,6/15/16 22:17,6/15/16 22:42,1,-73.97299194,40.75894547,-74.01495361,40.71549225,N,1471,3.720206665
id1217635,2,4/13/16 22:16,4/13/16 22:35,2,-73.95414734,40.7746582,-73.98345947,40.74383545,N,1140,2.624640953
id2132581,1,5/3/16 6:46,5/3/16 6:52,1,-73.97478485,40.74186707,-73.9832077,40.73437119,N,354,0.680202982
id1535374,2,4/16/16 19:37,4/16/16 20:01,1,-73.97678375,40.72694016,-73.9706192,40.79837799,N,1459,4.946408848
id2488618,2,6/30/16 23:10,6/30/16 23:27,2,-73.98506165,40.74467468,-73.9553299,40.77434158,N,1023,2.573481432
id1951062,2,4/17/16 18:48,4/17/16 19:00,1,-73.86384583,40.76953888,-73.83398438,40.75832748,N,717,1.74415889
id3838651,2,4/17/16 12:55,4/17/16 13:06,6,-73.99719238,40.72209167,-74.00949097,40.70450974,N,688,1.374985331
id1028420,1,2/11/16 6:02,2/11/16 6:40,1,-73.96794128,40.80216599,-73.93841553,40.68496323,N,2255,8.244109654
id0546178,2,3/15/16 20:36,3/15/16 20:43,1,-73.99183655,40.73117828,-74.00914001,40.71403122,N,438,1.491513352
id2605045,2,2/16/16 13:43,2/16/16 13:51,1,-73.94836426,40.80917358,-73.93712616,40.80503464,N,519,0.653608075
id3859634,2,6/18/16 23:10,6/18/16 23:33,1,-74.00591278,40.74013138,-73.99153137,40.71556091,N,1356,1.857164986
id1085648,2,1/7/16 16:12,1/7/16 16:32,5,-73.87094116,40.77381134,-73.97438812,40.75685883,N,1249,5.538710481
id0128995,2,5/14/16 13:41,5/14/16 13:45,1,-73.95858002,40.78068924,-73.96858978,40.78506088,N,237,0.604544588
id3118297,1,2/14/16 9:15,2/14/16 9:16,1,-73.97952271,40.78439713,-73.97619629,40.78854752,N,95,0.33543416
id3085924,1,2/6/16 21:31,2/6/16 21:47,1,-73.99169922,40.75019836,-74.0026474,40.72651672,N,974,1.733724759
id0927504,2,2/16/16 18:52,2/16/16 19:00,1,-73.98951721,40.74264145,-74.00087738,40.72925186,N,480,1.099814743
id2425117,2,2/1/16 16:55,2/1/16 17:01,1,-73.98136139,40.74124146,-73.99041748,40.73707199,N,325,0.554761082
id2918224,1,6/22/16 10:18,6/22/16 10:43,4,-73.86267853,40.76874161,-73.78212738,40.66637039,N,1510,8.235527557
id3085963,1,6/16/16 9:05,6/16/16 9:20,1,-73.97719574,40.7580452,-73.96892548,40.78575134,N,905,1.962612705
id0796177,2,4/20/16 16:41,4/20/16 16:41,1,-73.93710327,40.7648201,-73.93710327,40.7648201,N,16,0
