vendor_id	pickup_datetime	dropoff_datetime	pickup_longitude	pickup_latitude	dropoff_longitude	dropoff_latitude	trip_duration	distance	id	HourType	Partition	$L-trip_duration
1	5/22/16 22:28	5/22/16 22:37	-73.986	40.738	-73.98	40.755	550	1.169	id0350772	22	1_Training	495.915
1	2/1/16 20:17	2/1/16 20:41	-73.994	40.728	-73.967	40.794	1480	4.763	id3932541	20	1_Training	1179.692
2	1/7/16 22:54	1/7/16 22:56	-73.954	40.779	-73.948	40.79	161	0.821	id1679939	22	2_Testing	136.652
2	1/30/16 15:48	1/30/16 16:15	-74.014	40.704	-73.983	40.76	1598	4.194	id0956017	15	2_Testing	1362.885
1	3/16/16 12:13	3/16/16 12:25	-73.955	40.784	-73.946	40.773	750	0.898	id0072679	12	1_Training	632.958
1	3/17/16 8:26	3/17/16 8:33	-74.009	40.719	-74.002	40.729	422	0.774	id3896415	8	1_Training	398.392
2	5/5/16 13:00	5/5/16 13:20	-73.961	40.765	-73.968	40.805	1221	2.76	id2046121	13	1_Training	1041.389
1	6/12/16 14:18	6/12/16 14:30	-73.994	40.751	-73.972	40.75	671	1.163	id0468188	14	1_Training	649.647
2	2/20/16 17:52	2/20/16 17:55	-73.948	40.775	-73.957	40.778	187	0.512	id0801705	17	1_Training	186.296
2	5/4/16 12:14	5/4/16 12:25	-73.972	40.76	-73.981	40.747	643	0.999	id0469958	12	2_Testing	590.387
1	3/7/16 8:12	3/7/16 8:31	-73.945	40.778	-73.983	40.744	1143	3.118	id0108418	8	2_Testing	985.174
1	4/4/16 7:28	4/4/16 7:45	-73.98	40.739	-74.011	40.715	1018	2.354	id0075360	7	2_Testing	893.778
2	4/13/16 13:58	4/13/16 14:03	-73.997	40.733	-74.002	40.739	351	0.48	id1145971	13	2_Testing	286.329
1	4/16/16 0:43	4/16/16 0:54	-73.949	40.785	-73.916	40.819	661	2.936	id1846887	0	2_Testing	575.627
1	3/29/16 14:07	3/29/16 14:20	-73.959	40.763	-73.985	40.768	781	1.403	id3125053	14	2_Testing	708.714
1	6/15/16 12:33	6/15/16 12:39	-73.972	40.763	-73.963	40.774	365	0.911	id3728693	12	1_Training	335.683
1	6/4/16 15:27	6/4/16 15:43	-73.988	40.719	-74.007	40.753	976	2.563	id2352952	15	2_Testing	858.06
2	6/18/16 3:22	6/18/16 3:39	-73.893	40.747	-73.98	40.739	1052	4.624	id2364815	3	1_Training	836.349
1	5/21/16 22:48	5/21/16 22:52	-73.967	40.804	-73.957	40.804	243	0.492	id0656424	22	2_Testing	235.04
1	5/6/16 21:19	5/6/16 21:28	-74.005	40.741	-73.992	40.73	532	1.017	id2112675	21	1_Training	493.2
2	6/25/16 2:10	6/25/16 2:34	-73.918	40.743	-73.849	40.695	1445	4.937	id0742529	2	1_Training	1195.845
1	1/19/16 20:48	1/19/16 21:02	-73.975	40.75	-73.987	40.769	864	1.439	id1057152	20	2_Testing	752.084
1	1/31/16 0:32	1/31/16 0:50	-73.991	40.693	-73.962	40.654	1105	3.113	id3951600	0	1_Training	911.201
2	2/4/16 15:19	2/4/16 16:16	-73.974	40.763	-73.782	40.649	3413	12.834	id0422348	15	1_Training	1872.757
2	2/29/16 11:32	2/29/16 11:48	-73.946	40.778	-73.982	40.775	962	1.899	id0362806	11	1_Training	847.964
1	2/3/16 18:33	2/3/16 18:51	-73.992	40.725	-73.99	40.757	1101	2.163	id2557807	18	2_Testing	949.716
1	5/6/16 12:35	5/6/16 12:54	-73.956	40.767	-73.979	40.772	1144	1.234	id1257048	12	1_Training	996.404
1	6/29/16 20:25	6/29/16 20:30	-74.01	40.72	-74.004	40.73	299	0.754	id2089072	20	2_Testing	296.633
2	4/12/16 12:05	4/12/16 12:11	-74.003	40.733	-74.004	40.718	367	1.038	id1181160	12	2_Testing	342.781
2	2/9/16 16:28	2/9/16 16:39	-73.954	40.779	-73.972	40.795	641	1.448	id3367506	16	2_Testing	599.848
2	3/21/16 4:48	3/21/16 4:54	-73.98	40.735	-73.99	40.747	347	0.974	id0580115	4	1_Training	322.976
2	4/9/16 13:42	4/9/16 13:51	-73.998	40.724	-74.011	40.713	485	1.032	id0198238	13	2_Testing	493.405
1	5/9/16 14:00	5/9/16 14:15	-73.99	40.74	-73.98	40.76	940	1.492	id3705658	14	2_Testing	806.733
1	1/10/16 9:40	1/10/16 9:51	-73.98	40.771	-73.974	40.747	625	1.675	id3426463	9	1_Training	596.099
1	2/6/16 11:03	2/6/16 11:11	-73.972	40.782	-73.957	40.804	486	1.718	id2395360	11	2_Testing	437.563
2	1/27/16 21:05	1/27/16 21:19	-73.968	40.801	-73.94	40.825	823	2.248	id2608126	21	1_Training	738.574
1	2/3/16 14:23	2/3/16 14:34	-73.983	40.772	-73.974	40.764	622	0.668	id0557182	14	1_Training	595.818
1	3/12/16 23:10	3/12/16 23:19	-74.004	40.725	-74.004	40.747	559	1.53	id3778153	23	1_Training	504.436
1	3/10/16 19:05	3/10/16 19:19	-74.009	40.719	-73.992	40.703	836	1.447	id2825952	19	1_Training	749.515
1	3/18/16 23:14	3/18/16 23:20	-73.976	40.749	-73.986	40.752	315	0.575	id1424036	23	1_Training	342.103
2	5/30/16 9:32	5/30/16 9:35	-73.954	40.779	-73.962	40.775	195	0.526	id2279988	9	1_Training	182.015
2	5/28/16 0:20	5/28/16 0:24	-73.922	40.767	-73.931	40.769	228	0.518	id1092701	0	1_Training	227.218
1	6/7/16 0:08	6/7/16 0:18	-73.983	40.777	-73.958	40.81	562	2.583	id0660308	0	1_Training	531.134
2	4/30/16 20:39	4/30/16 20:58	-73.978	40.748	-73.992	40.73	1121	1.468	id3558827	20	2_Testing	999.481
1	5/10/16 2:31	5/10/16 3:08	-73.984	40.743	-73.865	40.683	2199	7.469	id0044667	2	1_Training	1662.078
2	3/19/16 2:06	3/19/16 2:10	-73.985	40.732	-73.989	40.724	282	0.577	id0300661	2	2_Testing	222.583
2	6/20/16 16:33	6/20/16 16:44	-74.004	40.725	-73.988	40.75	676	1.962	id3547303	16	1_Training	601.257
1	4/19/16 8:50	4/19/16 8:54	-73.961	40.775	-73.956	40.783	273	0.615	id2694268	8	1_Training	227.179
2	4/10/16 0:35	4/10/16 0:44	-73.984	40.679	-73.958	40.67	537	1.503	id3873175	0	1_Training	484.18
2	4/17/16 0:47	4/17/16 0:54	-73.949	40.782	-73.958	40.765	377	1.226	id1510983	0	1_Training	386.179
2	3/5/16 22:22	3/5/16 22:28	-74.001	40.739	-74.007	40.741	393	0.342	id3926439	22	1_Training	337.075
2	6/18/16 8:49	6/18/16 8:59	-73.928	40.807	-73.894	40.817	581	1.907	id3471367	8	2_Testing	516.285
2	1/15/16 14:32	1/15/16 14:34	-73.893	40.74	-73.889	40.743	135	0.331	id1203241	14	2_Testing	110.226
1	4/3/16 3:37	4/3/16 3:45	-73.924	40.679	-73.951	40.678	466	1.382	id3918181	3	1_Training	444.194
2	1/8/16 10:01	1/8/16 10:22	-73.984	40.76	-74.003	40.72	1272	2.984	id1098741	10	1_Training	1078.913
2	4/5/16 10:52	4/5/16 11:16	-73.988	40.719	-73.992	40.743	1466	1.703	id1717853	10	1_Training	1251.79
2	1/4/16 15:16	1/4/16 15:32	-73.993	40.747	-73.972	40.786	1003	2.881	id2678508	15	1_Training	838.781
2	4/20/16 19:31	4/20/16 19:38	-73.975	40.758	-73.963	40.775	469	1.322	id3790839	19	1_Training	396.593
2	5/22/16 22:26	5/22/16 22:31	-73.954	40.764	-73.956	40.769	298	0.371	id3596261	22	1_Training	279.46
2	6/16/16 22:18	6/16/16 22:36	-73.971	40.766	-73.985	40.758	1094	0.887	id3727989	22	2_Testing	946.089
2	6/28/16 7:30	6/28/16 7:36	-73.969	40.801	-73.961	40.81	328	0.726	id0127373	7	2_Testing	345.019
2	6/15/16 15:23	6/15/16 16:41	-73.779	40.648	-73.978	40.763	4681	13.114	id0164094	15	1_Training	3014.121
1	2/27/16 20:57	2/27/16 21:10	-73.989	40.736	-74.008	40.736	793	1.012	id1829703	20	2_Testing	701.152
2	2/24/16 1:02	2/24/16 1:27	-74.004	40.738	-73.952	40.665	1502	5.7	id0245438	1	1_Training	1160.523
1	5/26/16 17:59	5/26/16 18:12	-73.989	40.758	-73.963	40.772	751	1.67	id1639550	17	1_Training	698.25
2	5/7/16 13:14	5/7/16 13:24	-73.987	40.722	-74.017	40.705	612	1.986	id1003578	13	1_Training	546.371
2	1/21/16 18:18	1/21/16 18:46	-74.006	40.74	-73.989	40.703	1666	2.73	id2995891	18	1_Training	1434.195
1	5/18/16 12:43	5/18/16 13:02	-73.983	40.749	-73.974	40.762	1117	0.953	id2369607	12	1_Training	991.021
1	1/12/16 15:40	1/12/16 15:58	-73.979	40.777	-73.954	40.772	1099	1.351	id0669707	15	2_Testing	942.426
2	6/25/16 18:15	6/25/16 18:29	-73.988	40.738	-73.961	40.766	878	2.401	id1960930	18	2_Testing	737.123
1	5/1/16 13:39	5/1/16 13:42	-73.975	40.753	-73.981	40.753	198	0.3	id2501415	13	1_Training	180.926
2	1/2/16 1:43	1/2/16 2:02	-74.001	40.732	-73.911	40.755	1125	4.998	id3852126	1	1_Training	919.907
2	3/30/16 22:31	3/30/16 22:50	-74.005	40.705	-73.985	40.719	1158	1.409	id0058729	22	2_Testing	1001.087
1	5/22/16 13:37	5/22/16 13:45	-73.996	40.721	-73.994	40.732	437	0.786	id3781599	13	1_Training	442.632
1	1/28/16 15:38	1/28/16 16:00	-73.965	40.763	-73.976	40.789	1326	1.875	id1375402	15	1_Training	1151.978
1	5/8/16 10:43	5/8/16 10:47	-73.959	40.772	-73.951	40.771	224	0.441	id3238753	10	2_Testing	247.931
1	3/8/16 14:51	3/8/16 14:59	-73.978	40.751	-73.983	40.739	508	0.854	id3379966	14	1_Training	448.893
2	5/15/16 23:48	5/15/16 23:51	-73.973	40.761	-73.972	40.757	216	0.284	id2008879	23	1_Training	185.228
2	4/18/16 8:24	4/18/16 8:31	-73.948	40.784	-73.953	40.776	368	0.589	id1633567	8	2_Testing	377.45
1	3/3/16 7:16	3/3/16 7:31	-73.998	40.757	-73.961	40.812	903	4.278	id2773071	7	1_Training	747.883
1	4/19/16 22:23	4/19/16 22:37	-73.971	40.755	-73.988	40.756	856	0.894	id0660028	22	1_Training	745.245
2	5/16/16 21:49	5/16/16 21:53	-73.965	40.773	-73.968	40.765	224	0.609	id2183439	21	2_Testing	235.03
2	2/19/16 6:55	2/19/16 7:07	-73.997	40.742	-74.008	40.706	767	2.538	id3302125	6	2_Testing	623.758
2	1/29/16 10:47	1/29/16 11:00	-73.996	40.744	-74.01	40.715	797	2.121	id0977439	10	2_Testing	685.018
1	3/1/16 19:36	3/1/16 19:45	-73.982	40.746	-73.991	40.76	581	1.093	id0416924	19	1_Training	502.175
2	4/21/16 8:59	4/21/16 9:31	-74.016	40.715	-74.002	40.74	1884	1.828	id2477992	8	2_Testing	1662.253
2	6/24/16 12:51	6/24/16 12:57	-73.937	40.764	-73.943	40.758	348	0.545	id0140932	12	2_Testing	325.462
2	4/18/16 15:04	4/18/16 15:19	-73.99	40.772	-73.995	40.75	918	1.566	id0141711	15	2_Testing	803.536
1	3/4/16 14:00	3/4/16 14:11	-73.963	40.779	-73.973	40.764	638	1.191	id1292395	14	2_Testing	602.599
1	3/29/16 10:35	3/29/16 10:44	-73.961	40.781	-73.967	40.768	528	0.956	id2244303	10	1_Training	502.051
2	5/20/16 14:23	5/20/16 15:11	-73.977	40.758	-73.865	40.771	2905	5.896	id1348842	14	2_Testing	2287.204
1	4/14/16 20:37	4/14/16 21:05	-74.012	40.71	-73.976	40.668	1656	3.421	id0942330	20	1_Training	1415.061
2	4/10/16 0:22	4/10/16 0:29	-73.966	40.762	-73.984	40.739	432	1.847	id1773170	0	1_Training	384.485
2	3/18/16 9:25	3/18/16 9:50	-73.98	40.774	-74.007	40.726	1509	3.564	id0220835	9	2_Testing	1281.673
2	6/28/16 23:25	6/28/16 23:51	-73.873	40.774	-73.982	40.748	1559	6.012	id0245246	23	1_Training	1220.677
2	4/26/16 0:35	4/26/16 1:00	-73.993	40.764	-73.902	40.741	1483	5.003	id2040287	0	1_Training	1202.009
1	5/16/16 18:43	5/16/16 18:49	-73.957	40.767	-73.947	40.776	301	0.796	id3911237	18	1_Training	328.493
2	5/15/16 17:29	5/15/16 17:45	-73.991	40.75	-74.017	40.707	984	3.221	id2141758	17	1_Training	836.27
2	4/29/16 21:25	4/29/16 21:46	-73.98	40.776	-73.978	40.747	1241	2.023	id2051331	21	2_Testing	1097.368
1	5/23/16 17:30	5/23/16 17:46	-73.981	40.775	-73.954	40.767	989	1.5	id3023565	17	1_Training	846.775
2	3/18/16 18:07	3/18/16 18:47	-73.866	40.77	-74.006	40.748	2351	7.478	id2274056	18	1_Training	1809.214
2	5/3/16 0:24	5/3/16 0:32	-74.006	40.734	-73.985	40.741	510	1.223	id0552665	0	1_Training	433.45
1	3/26/16 23:20	3/26/16 23:28	-73.99	40.74	-73.988	40.749	492	0.586	id2428358	23	1_Training	442.488
2	5/20/16 9:10	5/20/16 9:26	-73.983	40.73	-73.968	40.756	948	1.939	id3271762	9	2_Testing	846.561
2	6/25/16 12:05	6/25/16 12:16	-73.977	40.759	-73.983	40.772	666	0.954	id2223427	12	2_Testing	593.127
1	3/8/16 22:39	3/8/16 23:11	-73.79	40.647	-73.986	40.76	1968	12.868	id3720886	22	1_Training	745.935
1	6/14/16 4:53	6/14/16 4:57	-73.991	40.75	-73.978	40.756	216	0.841	id0873102	4	1_Training	222.259
1	5/18/16 16:03	5/18/16 16:24	-73.999	40.738	-73.976	40.728	1265	1.401	id3619548	16	1_Training	1096.054
2	4/25/16 21:53	4/25/16 22:00	-73.961	40.812	-73.945	40.824	414	1.183	id2320448	21	1_Training	390.539
2	3/21/16 17:53	3/21/16 17:59	-73.984	40.765	-73.971	40.785	371	1.554	id1070438	17	1_Training	348.578
2	5/21/16 20:22	5/21/16 20:46	-73.992	40.749	-74.001	40.726	1435	1.655	id0902213	20	1_Training	1252.485
1	6/17/16 22:40	6/17/16 23:06	-73.958	40.773	-73.991	40.756	1560	2.072	id3559120	22	2_Testing	1353.993
2	6/22/16 17:22	6/22/16 17:29	-73.952	40.773	-73.961	40.781	432	0.689	id0605916	17	2_Testing	391.619
2	1/17/16 11:09	1/17/16 11:12	-74.002	40.74	-73.993	40.743	196	0.516	id0851643	11	1_Training	184.581
2	4/20/16 15:34	4/20/16 15:41	-73.981	40.753	-73.993	40.741	392	1.027	id0986882	15	1_Training	397.076
2	1/31/16 1:40	1/31/16 1:49	-74.006	40.74	-73.993	40.731	557	0.921	id3584764	1	2_Testing	489.802
1	6/27/16 5:36	6/27/16 5:43	-73.999	40.739	-73.977	40.747	397	1.259	id2278506	5	1_Training	383.957
1	1/19/16 17:38	1/19/16 17:44	-73.957	40.784	-73.949	40.777	388	0.63	id0067590	17	1_Training	338.104
1	3/10/16 12:21	3/10/16 12:29	-73.998	40.736	-73.993	40.743	530	0.571	id1011380	12	1_Training	437.395
1	6/12/16 2:40	6/12/16 2:56	-73.99	40.734	-73.957	40.745	968	1.871	id3992136	2	1_Training	846.812
2	1/12/16 8:46	1/12/16 9:31	-73.871	40.774	-73.972	40.756	2742	5.457	id0497565	8	2_Testing	2200.297
1	5/13/16 12:10	5/13/16 12:16	-73.953	40.768	-73.954	40.778	314	0.646	id3158503	12	1_Training	329.636
2	3/11/16 8:29	3/11/16 8:39	-73.979	40.747	-73.975	40.759	590	0.817	id2989166	8	2_Testing	538.48
1	5/13/16 13:22	5/13/16 13:30	-74.006	40.75	-74.007	40.73	460	1.385	id0010115	13	2_Testing	444.929
1	2/20/16 23:23	2/20/16 23:36	-73.975	40.753	-73.954	40.782	788	2.249	id0951332	23	2_Testing	700.91
2	4/7/16 19:40	4/7/16 19:59	-74.006	40.734	-73.973	40.796	1159	4.635	id2733223	19	1_Training	937.65
2	2/29/16 14:48	2/29/16 15:01	-73.971	40.76	-73.991	40.75	776	1.269	id3681500	14	1_Training	708.51
1	5/20/16 21:15	5/20/16 21:24	-73.966	40.763	-73.985	40.761	566	1.029	id3725484	21	1_Training	495.979
2	1/16/16 2:57	1/16/16 3:08	-73.984	40.737	-73.991	40.756	643	1.338	id3045767	2	2_Testing	586.447
2	6/27/16 11:17	6/27/16 11:38	-74.007	40.735	-73.979	40.751	1294	1.806	id3661117	11	1_Training	1095.587
2	4/12/16 16:03	4/12/16 16:07	-73.987	40.743	-73.992	40.749	247	0.51	id1420538	16	1_Training	237.39
2	6/28/16 19:43	6/28/16 19:50	-73.969	40.761	-73.974	40.748	444	0.944	id3794658	19	2_Testing	395.471
2	4/14/16 19:44	4/14/16 20:15	-73.992	40.755	-73.92	40.696	1846	5.538	id3961078	19	2_Testing	1468.316
1	5/25/16 13:08	5/25/16 13:19	-73.981	40.747	-73.993	40.753	694	0.719	id1665247	13	2_Testing	591.846
2	1/20/16 11:05	1/20/16 11:12	-73.991	40.755	-74.002	40.747	377	0.792	id3026677	11	1_Training	392.54
2	6/14/16 16:02	6/14/16 16:22	-73.985	40.742	-73.983	40.767	1206	1.741	id1619916	16	1_Training	1052.675
1	4/8/16 20:53	4/8/16 21:03	-73.982	40.778	-73.959	40.769	602	1.365	id1670391	20	2_Testing	542.401
1	5/15/16 17:43	5/15/16 18:17	-73.983	40.727	-73.978	40.786	2079	4.041	id1474385	17	1_Training	1718.191
1	2/11/16 19:36	2/11/16 19:48	-73.959	40.778	-73.973	40.763	676	1.254	id0333081	19	2_Testing	651.088
2	5/26/16 19:16	5/26/16 19:20	-73.965	40.807	-73.971	40.797	254	0.74	id2609559	19	1_Training	247.293
2	5/16/16 14:10	5/16/16 14:28	-73.958	40.811	-73.943	40.786	1083	1.925	id1015062	14	2_Testing	949.973
2	5/25/16 9:34	5/25/16 9:45	-73.981	40.748	-74.004	40.742	676	1.317	id1518484	9	1_Training	605.782
2	3/2/16 5:32	3/2/16 5:37	-73.972	40.746	-73.953	40.765	338	1.66	id3004452	5	2_Testing	286.681
2	4/7/16 18:56	4/7/16 19:05	-73.99	40.729	-73.98	40.714	534	1.183	id0115062	18	1_Training	486.98
1	2/2/16 15:13	2/2/16 15:24	-73.981	40.765	-73.991	40.75	671	1.13	id2580277	15	1_Training	599.92
2	3/25/16 8:42	3/25/16 8:49	-73.962	40.768	-73.953	40.766	411	0.502	id3131227	8	1_Training	373.7
1	2/15/16 10:40	2/15/16 10:52	-73.992	40.748	-73.996	40.769	754	1.437	id2777951	10	1_Training	645.94
1	4/8/16 11:06	4/8/16 11:25	-73.875	40.774	-73.929	40.808	1127	3.675	id2016880	11	1_Training	955.596
2	5/31/16 23:34	5/31/16 23:40	-73.997	40.742	-73.985	40.733	358	0.916	id2334077	23	2_Testing	344.541
2	4/21/16 0:46	4/21/16 1:00	-73.995	40.722	-73.995	40.762	793	2.784	id1391832	0	2_Testing	732.594
2	1/10/16 14:05	1/10/16 14:13	-73.986	40.733	-73.995	40.74	501	0.687	id0826612	14	1_Training	453.723
2	6/8/16 21:31	6/8/16 21:43	-73.985	40.762	-73.956	40.78	697	1.919	id1440934	21	1_Training	642.015
1	4/5/16 11:46	4/5/16 11:53	-73.985	40.769	-73.993	40.758	427	0.916	id0162825	11	1_Training	391.675
1	6/5/16 16:11	6/5/16 16:23	-73.956	40.788	-73.967	40.766	709	1.614	id0322844	16	1_Training	649.957
2	1/3/16 18:53	1/3/16 19:00	-73.952	40.778	-73.98	40.79	418	1.679	id3487206	18	2_Testing	397.215
2	6/22/16 20:16	6/22/16 20:21	-73.986	40.741	-73.988	40.749	320	0.613	id1065176	20	1_Training	290.487
2	6/2/16 9:06	6/2/16 9:19	-73.982	40.752	-73.99	40.752	802	0.412	id2341603	9	2_Testing	689.79
1	3/11/16 20:10	3/11/16 20:51	-73.875	40.774	-73.612	40.66	2472	15.863	id3502250	20	2_Testing	479.211
1	2/3/16 13:06	2/3/16 13:24	-73.976	40.75	-74.004	40.751	1091	1.482	id2288957	13	1_Training	951.834
2	4/9/16 0:57	4/9/16 1:12	-73.998	40.764	-73.99	40.734	891	2.077	id2043266	0	2_Testing	783.296
1	5/8/16 0:18	5/8/16 1:05	-73.966	40.678	-73.996	40.759	2823	5.837	id1309194	0	1_Training	2282.873
1	6/23/16 12:02	6/23/16 12:10	-73.977	40.756	-73.963	40.767	504	1.104	id1730282	12	1_Training	437.782
2	1/2/16 11:51	1/2/16 12:07	-73.96	40.774	-73.996	40.722	978	4.022	id0488812	11	1_Training	806.784
1	2/16/16 21:05	2/16/16 21:18	-73.983	40.773	-73.947	40.773	758	1.876	id3156155	21	1_Training	689.81
1	3/10/16 18:37	3/10/16 18:42	-73.981	40.781	-73.97	40.792	294	0.965	id3861745	18	2_Testing	286.768
1	2/26/16 0:13	2/26/16 0:28	-73.975	40.757	-74.004	40.742	906	1.864	id2576682	0	2_Testing	787.319
1	4/16/16 10:40	4/16/16 10:52	-74.008	40.747	-73.996	40.733	711	1.197	id1244465	10	1_Training	639.524
1	4/28/16 23:55	4/29/16 0:05	-73.923	40.744	-73.927	40.766	610	1.541	id1143690	23	2_Testing	553.593
2	3/24/16 1:39	3/24/16 2:02	-73.988	40.728	-73.917	40.699	1344	4.258	id0006115	1	1_Training	1144.137
2	3/22/16 21:12	3/22/16 21:23	-73.992	40.731	-74.001	40.743	646	0.936	id2020674	21	1_Training	598.951
2	4/29/16 16:52	4/29/16 17:20	-74	40.718	-73.98	40.762	1693	3.214	id0540070	16	2_Testing	1438.431
2	1/20/16 10:37	1/20/16 10:50	-73.993	40.753	-73.985	40.742	743	0.833	id1836422	10	1_Training	692.394
2	1/21/16 9:21	1/21/16 9:42	-73.994	40.751	-73.967	40.773	1229	2.091	id0329602	9	1_Training	1095.299
1	3/4/16 7:54	3/4/16 8:00	-73.955	40.789	-73.955	40.784	364	0.322	id3259361	7	2_Testing	336.147
2	6/22/16 22:22	6/22/16 22:30	-73.981	40.754	-73.985	40.737	505	1.213	id3320652	22	1_Training	444.789
2	5/2/16 17:54	5/2/16 18:00	-74.005	40.719	-73.995	40.74	385	1.582	id0214296	17	2_Testing	355.077
1	5/24/16 0:00	5/24/16 0:08	-73.996	40.743	-73.997	40.724	485	1.254	id2755021	0	2_Testing	431.493
1	1/9/16 15:31	1/9/16 15:43	-73.998	40.724	-74.006	40.745	732	1.546	id1380441	15	1_Training	660.7
1	1/11/16 17:25	1/11/16 17:36	-73.971	40.757	-73.98	40.732	659	1.771	id3527473	17	1_Training	599.911
2	2/8/16 19:24	2/8/16 19:52	-73.92	40.76	-73.919	40.761	1735	0.103	id0356350	19	2_Testing	1424.616
1	4/5/16 11:11	4/5/16 11:17	-73.992	40.749	-73.989	40.743	360	0.439	id2467048	11	1_Training	331.2
2	5/5/16 21:59	5/5/16 22:08	-73.985	40.759	-73.985	40.748	518	0.722	id1591639	21	1_Training	489.778
2	3/31/16 3:16	3/31/16 3:32	-73.783	40.644	-73.852	40.717	955	6.171	id0832435	3	2_Testing	715.695
1	6/10/16 17:32	6/10/16 17:44	-73.97	40.765	-73.95	40.784	735	1.72	id3878444	17	1_Training	646.406
2	3/31/16 18:11	3/31/16 18:20	-73.992	40.75	-73.985	40.737	571	0.95	id1385969	18	1_Training	487.686
1	3/1/16 6:22	3/1/16 6:30	-73.992	40.749	-73.97	40.763	430	1.51	id2126287	6	2_Testing	440.964
2	4/1/16 15:26	4/1/16 15:37	-73.982	40.768	-73.973	40.785	672	1.261	id3973557	15	2_Testing	595.639
2	4/20/16 11:07	4/20/16 11:55	-73.864	40.77	-73.984	40.759	2907	6.297	id2217546	11	1_Training	2298.379
1	5/22/16 1:26	5/22/16 1:36	-74	40.718	-73.983	40.727	546	1.083	id3340847	1	1_Training	544.513
2	5/22/16 18:44	5/22/16 18:56	-73.974	40.757	-73.989	40.763	733	0.896	id2761868	18	2_Testing	642.535
1	2/7/16 18:12	2/7/16 18:29	-73.982	40.78	-73.978	40.746	966	2.407	id2954321	18	1_Training	890.221
2	3/15/16 12:03	3/15/16 12:26	-73.973	40.756	-73.995	40.75	1402	1.207	id1427917	12	1_Training	1199.438
1	5/20/16 7:02	5/20/16 7:09	-73.98	40.782	-73.982	40.771	451	0.767	id0036557	7	2_Testing	393.154
2	1/13/16 14:33	1/13/16 14:45	-73.972	40.762	-73.983	40.767	740	0.66	id0220300	14	1_Training	650.48
2	6/28/16 10:38	6/28/16 11:02	-73.952	40.778	-73.978	40.749	1458	2.427	id2845542	10	1_Training	1251.878
1	2/3/16 15:53	2/3/16 15:57	-73.975	40.753	-73.984	40.746	235	0.719	id0341669	15	2_Testing	241.061
2	3/10/16 12:02	3/10/16 12:32	-73.97	40.757	-73.79	40.643	1788	12.276	id0971142	12	2_Testing	616.354
1	2/5/16 0:26	2/5/16 0:34	-73.977	40.764	-73.961	40.761	462	0.86	id0421583	0	2_Testing	430.923
2	6/23/16 18:33	6/23/16 18:50	-73.949	40.777	-73.985	40.779	1045	1.915	id2565536	18	2_Testing	900.064
2	6/27/16 19:30	6/27/16 19:37	-73.971	40.758	-73.983	40.747	456	1.027	id1337280	19	1_Training	398.72
1	5/22/16 21:47	5/22/16 21:59	-74.007	40.74	-73.984	40.744	723	1.234	id1250989	21	2_Testing	645.554
1	1/27/16 21:15	1/27/16 21:26	-73.983	40.739	-73.966	40.763	623	1.903	id3984678	21	1_Training	595.357
1	5/15/16 21:43	5/15/16 21:47	-73.988	40.741	-73.996	40.738	238	0.439	id1330386	21	1_Training	236.749
1	5/14/16 22:20	5/14/16 22:36	-73.981	40.755	-73.996	40.762	973	0.967	id2842935	22	1_Training	848.641
2	6/26/16 18:56	6/26/16 19:36	-73.864	40.77	-73.972	40.757	2417	5.74	id0458429	18	1_Training	1930.79
2	4/7/16 21:21	4/7/16 21:48	-73.98	40.771	-73.997	40.694	1619	5.386	id3740475	21	1_Training	1291.538
1	6/15/16 20:40	6/15/16 20:51	-73.983	40.739	-73.991	40.756	696	1.253	id0654269	20	1_Training	600.862
2	4/8/16 7:37	4/8/16 7:43	-73.951	40.786	-73.943	40.786	380	0.398	id0684818	7	1_Training	336.932
2	4/14/16 15:43	4/14/16 15:51	-74.008	40.743	-73.999	40.761	481	1.323	id1640757	15	2_Testing	453.289
1	5/14/16 13:35	5/14/16 13:46	-73.962	40.768	-73.974	40.763	657	0.667	id1303551	13	2_Testing	590.108
2	4/15/16 10:11	4/15/16 10:46	-73.994	40.746	-73.948	40.825	2114	5.968	id3122797	10	2_Testing	1676.056
1	1/1/16 12:35	1/1/16 12:42	-73.967	40.757	-73.988	40.738	412	1.705	id3759207	12	2_Testing	396.239
2	3/7/16 0:04	3/7/16 0:33	-73.782	40.645	-73.953	40.666	1722	9.074	id1117721	0	1_Training	1101.929
2	4/11/16 13:47	4/11/16 13:56	-73.996	40.739	-74.003	40.731	546	0.672	id1842537	13	1_Training	488.743
1	4/23/16 11:39	4/23/16 11:54	-73.979	40.737	-74.002	40.756	915	1.792	id3540455	11	1_Training	802.784
2	3/11/16 1:23	3/11/16 1:29	-73.985	40.737	-73.999	40.731	350	0.85	id2398448	1	1_Training	339.098
2	2/11/16 20:46	2/11/16 21:00	-73.973	40.761	-73.958	40.801	822	2.884	id0765154	20	2_Testing	733.75
2	1/25/16 16:38	1/25/16 16:51	-73.981	40.769	-73.953	40.798	757	2.541	id3892803	16	2_Testing	690.703
1	5/27/16 15:54	5/27/16 16:10	-73.969	40.761	-73.981	40.75	963	0.951	id1962680	15	1_Training	845.845
1	1/23/16 7:14	1/23/16 7:28	-73.96	40.776	-73.991	40.75	859	2.388	id0055599	7	2_Testing	748.026
1	5/7/16 4:31	5/7/16 4:49	-73.962	40.774	-73.919	40.867	1110	6.79	id0776488	4	1_Training	735.965
